timestamp;price
1418552166077;0
1418724966077;0
1418897766077;0
1419070566077;0
1419243366077;0
1419416166077;0
1419588966077;0
1419761766077;0
1419934566077;0
1420107366077;0
1420280166077;0
1420452966077;0
1420625766077;0
1420798566077;0
1420971366077;0
1421144166077;0
1421316966077;0
1421489766077;0
1421662566077;0
1421835366077;0
1422008166077;0
1422180966077;0
1422353766077;0
1422526566077;0
1422699366077;0
1422872166077;0
1423044966077;0
1423217766077;0
1423390566077;0
1423563366077;0
1423736166077;0
1423908966077;0
1424081766077;0
1424254566077;0
1424427366077;0
1424600166077;0
1424772966077;0
1424945766077;0
1425118566077;0
1425291366077;0
1425464166077;0
1425636966077;0
1425809766077;0
1425982566077;0
1426155366077;0
1426328166077;0
1426500966077;0
1426673766077;0
1426846566077;0
1427019366077;0
1427192166077;0
1427364966077;0
1427537766077;0
1427710566077;0
1427883366077;0
1428056166077;0
1428228966077;0
1428401766077;0
1428574566077;0
1428747366077;0
1428920166077;0
1429092966077;0
1429265766077;0
1429438566077;0
1429611366077;0
1429784166077;0
1429956966077;0
1430129766077;0
1430302566077;0
1430475366077;0
1430648166077;0
1430820966077;0
1430993766077;0
1431166566077;0
1431339366077;0
1431512166077;0
1431684966077;0
1431857766077;0
1432030566077;0
1432203366077;0
1432376166077;0
1432548966077;0
1432721766077;0
1432894566077;0
1433067366077;0
1433240166077;0
1433412966077;0
1433585766077;0
1433758566077;0
1433931366077;0
1434104166077;0
1434276966077;0
1434449766077;0
1434622566077;0
1434795366077;0
1434968166077;0
1435140966077;0
1435313766077;0
1435486566077;0
1435659366077;0
1435832166077;0
1436004966077;0
1436177766077;0
1436350566077;0
1436523366077;0
1436696166077;0
1436868966077;0
1437041766077;0
1437214566077;0
1437387366077;0
1437560166077;0
1437732966077;0
1437905766077;0
1438078566077;0
1438251366077;0
1438424166077;0
1438596966077;0
1438769766077;0
1438942566077;0
1439115366077;0
1439288166077;0
1439460966077;0
1439633766077;0
1439806566077;0
1439979366077;0
1440152166077;0
1440324966077;0
1440497766077;0
1440670566077;0
1440843366077;0
1441016166077;0
1441188966077;0
1441361766077;0
1441534566077;0
1441707366077;0
1441880166077;0
1442052966077;0
1442225766077;0
1442398566077;0
1442571366077;0
1442744166077;0
1442916966077;0
1443089766077;0
1443262566077;0
1443435366077;0
1443608166077;0
1443780966077;0
1443953766077;0
1444126566077;0
1444299366077;0
1444472166077;0
1444644966077;0
1444817766077;0
1444990566077;0
1445163366077;0
1445336166077;0
1445508966077;0
1445681766077;0
1445854566077;0
1446027366077;0
1446200166077;0
1446372966077;0
1446545766077;0
1446718566077;0
1446891366077;0
1447064166077;0
1447236966077;0
1447409766077;0
1447582566077;0
1447755366077;0
1447928166077;0
1448100966077;0
1448273766077;0
1448446566077;0
1448619366077;0
1448792166077;0
1448964966077;0
1449137766077;0
1449310566077;0
1449483366077;0
1449656166077;0
1449828966077;0
1450001766077;0
1450174566077;0
1450347366077;0
1450520166077;0
1450692966077;0
1450865766077;0
1451038566077;0
1451211366077;0
1451384166077;0
1451556966077;0
1451729766077;0
1451902566077;0
1452075366077;0
1452248166077;0
1452420966077;0
1452593766077;0
1452766566077;0
1452939366077;0
1453112166077;0
1453284966077;0
1453457766077;0
1453630566077;0
1453803366077;0
1453976166077;0
1454148966077;0
1454321766077;0
1454494566077;0
1454667366077;0
1454840166077;0
1455012966077;0
1455185766077;0
1455358566077;0
1455531366077;0
1455704166077;0
1455876966077;0
1456049766077;0
1456222566077;0
1456395366077;0
1456568166077;0
1456740966077;0
1456913766077;0
1457086566077;0
1457259366077;0
1457432166077;0
1457604966077;0
1457777766077;0
1457950566077;0
1458123366077;0
1458296166077;0
1458468966077;0
1458641766077;0
1458814566077;0
1458987366077;0
1459160166077;0
1459332966077;0
1459505766077;0
1459678566077;0
1459851366077;0
1460024166077;0
1460196966077;0
1460369766077;0
1460542566077;0
1460715366077;0
1460888166077;0
1461060966077;0
1461233766077;0
1461406566077;0
1461579366077;0
1461752166077;0
1461924966077;0
1462097766077;0
1462270566077;0
1462443366077;0
1462616166077;0
1462788966077;0
1462961766077;0
1463134566077;0
1463307366077;0
1463480166077;0
1463652966077;0
1463825766077;0
1463998566077;0
1464171366077;0
1464344166077;0
1464516966077;0
1464689766077;0
1464862566077;0
1465035366077;0
1465208166077;0
1465380966077;0
1465553766077;0
1465726566077;0
1465899366077;0
1466072166077;0
1466244966077;0
1466417766077;0
1466590566077;0
1466763366077;0
1466936166077;0
1467108966077;0
1467281766077;0
1467454566077;0
1467627366077;0
1467800166077;0
1467972966077;0
1468145766077;0
1468318566077;0
1468491366077;0
1468664166077;0
1468836966077;0
1469009766077;0
1469182566077;0
1469355366077;0
1469528166077;0
1469700966077;0
1469873766077;0
1470046566077;0
1470219366077;0
1470392166077;0
1470564966077;0
1470737766077;0
1470910566077;0
1471083366077;0
1471256166077;0
1471428966077;0
1471601766077;0
1471774566077;0
1471947366077;0
1472120166077;0
1472292966077;0
1472465766077;0
1472638566077;0
1472811366077;0
1472984166077;0
1473156966077;0
1473329766077;0
1473502566077;0
1473675366077;0
1473848166077;0
1474020966077;0
1474193766077;0
1474366566077;0
1474539366077;0
1474712166077;0
1474884966077;0
1475057766077;0
1475230566077;0
1475403366077;0
1475576166077;0
1475748966077;0
1475921766077;0
1476094566077;0
1476267366077;0
1476440166077;0
1476612966077;0
1476785766077;0
1476958566077;0
1477131366077;0
1477304166077;0
1477476966077;0
1477649766077;0
1477822566077;0
1477995366077;0
1478168166077;0
1478340966077;0
1478513766077;0
1478686566077;0
1478859366077;0
1479032166077;0
1479204966077;0
1479377766077;0
1479550566077;0
1479723366077;0
1479896166077;0
1480068966077;0
1480241766077;0
1480414566077;0
1480587366077;0
1480760166077;0
1480932966077;0
1481105766077;0
1481278566077;0
1481451366077;0
1481624166077;0
1481796966077;0
1481969766077;0
1482142566077;0
1482315366077;0
1482488166077;0
1482660966077;0
1482833766077;0
1483006566077;0
1483179366077;0
1483352166077;0
1483524966077;0
1483697766077;0
1483870566077;0
1484043366077;0
1484216166077;0
1484388966077;0
1484561766077;0
1484734566077;0
1484907366077;0
1485080166077;0
1485252966077;0
1485425766077;0
1485598566077;0
1485771366077;0
1485944166077;0
1486116966077;0
1486289766077;0
1486462566077;0
1486635366077;0
1486808166077;0
1486980966077;0
1487153766077;0
1487326566077;0
1487499366077;0
1487672166077;0
1487844966077;0
1488017766077;0
1488190566077;0
1488363366077;0
1488536166077;0
1488708966077;0
1488881766077;0
1489054566077;0
1489227366077;0
1489400166077;0
1489572966077;0
1489745766077;0
1489918566077;0
1490091366077;0
1490264166077;0
1490436966077;0
1490609766077;0
1490782566077;0
1490955366077;0
1491128166077;0
1491300966077;0
1491473766077;0
1491646566077;0
1491819366077;0
1491992166077;0
1492164966077;0
1492337766077;0
1492510566077;0
1492683366077;0
1492856166077;0
1493028966077;0
1493201766077;0
1493374566077;0
1493547366077;0
1493720166077;0
1493892966077;0
1494065766077;0
1494238566077;0
1494411366077;0
1494584166077;0
1494756966077;0
1494929766077;0
1495102566077;0
1495275366077;0
1495448166077;0
1495620966077;0
1495793766077;0
1495966566077;0
1496139366077;0
1496312166077;0
1496484966077;0
1496657766077;0
1496830566077;0
1497003366077;0
1497176166077;0
1497348966077;0
1497521766077;0
1497694566077;0
1497867366077;0
1498040166077;0
1498212966077;0
1498385766077;0
1498558566077;0
1498731366077;0
1498904166077;0
1499076966077;0
1499249766077;0
1499422566077;0
1499595366077;0
1499768166077;0
1499940966077;0
1500113766077;0
1500286566077;0
1500459366077;0
1500632166077;0
1500804966077;0
