timestamp;price
1418552168627;0
1418724968627;0
1418897768627;0
1419070568627;0
1419243368627;0
1419416168627;0
1419588968627;0
1419761768627;0
1419934568627;0
1420107368627;0
1420280168627;0
1420452968627;0
1420625768627;0
1420798568627;0
1420971368627;0
1421144168627;0
1421316968627;0
1421489768627;0
1421662568627;0
1421835368627;0
1422008168627;0
1422180968627;0
1422353768627;0
1422526568627;0
1422699368627;0
1422872168627;0
1423044968627;0
1423217768627;0
1423390568627;0
1423563368627;0
1423736168627;0
1423908968627;0
1424081768627;0
1424254568627;0
1424427368627;0
1424600168627;0
1424772968627;0
1424945768627;0
1425118568627;0
1425291368627;0
1425464168627;0
1425636968627;0
1425809768627;0
1425982568627;0
1426155368627;0
1426328168627;0
1426500968627;0
1426673768627;0
1426846568627;0
1427019368627;0
1427192168627;0
1427364968627;0
1427537768627;0
1427710568627;0
1427883368627;0
1428056168627;0
1428228968627;0
1428401768627;0
1428574568627;0
1428747368627;0
1428920168627;0
1429092968627;0
1429265768627;0
1429438568627;0
1429611368627;0
1429784168627;0
1429956968627;0
1430129768627;0
1430302568627;0
1430475368627;0
1430648168627;0
1430820968627;0
1430993768627;0
1431166568627;0
1431339368627;0
1431512168627;0
1431684968627;0
1431857768627;0
1432030568627;0
1432203368627;0
1432376168627;0
1432548968627;0
1432721768627;0
1432894568627;0
1433067368627;0
1433240168627;0
1433412968627;0
1433585768627;0
1433758568627;0
1433931368627;0
1434104168627;0
1434276968627;0
1434449768627;0
1434622568627;0
1434795368627;0
1434968168627;0
1435140968627;0
1435313768627;0
1435486568627;0
1435659368627;0
1435832168627;0
1436004968627;0
1436177768627;0
1436350568627;0
1436523368627;0
1436696168627;0
1436868968627;0
1437041768627;0
1437214568627;0
1437387368627;0
1437560168627;0
1437732968627;0
1437905768627;0
1438078568627;0
1438251368627;0
1438424168627;0
1438596968627;0
1438769768627;0
1438942568627;0
1439115368627;0
1439288168627;0
1439460968627;0
1439633768627;0
1439806568627;0
1439979368627;0
1440152168627;0
1440324968627;0
1440497768627;0
1440670568627;0
1440843368627;0
1441016168627;0
1441188968627;0
1441361768627;0
1441534568627;0
1441707368627;0
1441880168627;0
1442052968627;0
1442225768627;0
1442398568627;0
1442571368627;0
1442744168627;0
1442916968627;0
1443089768627;0
1443262568627;0
1443435368627;0
1443608168627;0
1443780968627;0
1443953768627;0
1444126568627;0
1444299368627;0
1444472168627;0
1444644968627;0
1444817768627;0
1444990568627;0
1445163368627;0
1445336168627;0
1445508968627;0
1445681768627;0
1445854568627;0
1446027368627;0
1446200168627;0
1446372968627;0
1446545768627;0
1446718568627;0
1446891368627;0
1447064168627;0
1447236968627;0
1447409768627;0
1447582568627;0
1447755368627;0
1447928168627;0
1448100968627;0
1448273768627;0
1448446568627;0
1448619368627;0
1448792168627;0
1448964968627;0
1449137768627;0
1449310568627;0
1449483368627;0
1449656168627;0
1449828968627;0
1450001768627;0
1450174568627;0
1450347368627;0
1450520168627;0
1450692968627;0
1450865768627;0
1451038568627;0
1451211368627;0
1451384168627;0
1451556968627;0
1451729768627;0
1451902568627;0
1452075368627;0
1452248168627;0
1452420968627;0
1452593768627;0
1452766568627;0
1452939368627;0
1453112168627;0
1453284968627;0
1453457768627;0
1453630568627;0
1453803368627;0
1453976168627;0
1454148968627;0
1454321768627;0
1454494568627;0
1454667368627;0
1454840168627;0
1455012968627;0
1455185768627;0
1455358568627;0
1455531368627;0
1455704168627;0
1455876968627;0
1456049768627;0
1456222568627;0
1456395368627;0
1456568168627;0
1456740968627;0
1456913768627;0
1457086568627;0
1457259368627;0
1457432168627;0
1457604968627;0
1457777768627;0
1457950568627;0
1458123368627;0
1458296168627;0
1458468968627;0
1458641768627;0
1458814568627;0
1458987368627;0
1459160168627;0
1459332968627;0
1459505768627;0
1459678568627;0
1459851368627;0
1460024168627;0
1460196968627;0
1460369768627;0
1460542568627;0
1460715368627;0
1460888168627;0
1461060968627;0
1461233768627;0
1461406568627;0
1461579368627;0
1461752168627;0
1461924968627;0
1462097768627;0
1462270568627;0
1462443368627;0
1462616168627;0
1462788968627;0
1462961768627;0
1463134568627;0
1463307368627;0
1463480168627;0
1463652968627;0
1463825768627;0
1463998568627;0
1464171368627;0
1464344168627;0
1464516968627;0
1464689768627;0
1464862568627;0
1465035368627;0
1465208168627;0
1465380968627;0
1465553768627;0
1465726568627;0
1465899368627;0
1466072168627;0
1466244968627;0
1466417768627;0
1466590568627;0
1466763368627;0
1466936168627;0
1467108968627;0
1467281768627;0
1467454568627;0
1467627368627;0
1467800168627;0
1467972968627;0
1468145768627;0
1468318568627;0
1468491368627;0
1468664168627;0
1468836968627;0
1469009768627;0
1469182568627;0
1469355368627;0
1469528168627;0
1469700968627;0
1469873768627;0
1470046568627;0
1470219368627;0
1470392168627;0
1470564968627;0
1470737768627;0
1470910568627;0
1471083368627;0
1471256168627;0
1471428968627;0
1471601768627;0
1471774568627;0
1471947368627;0
1472120168627;0
1472292968627;0
1472465768627;0
1472638568627;0
1472811368627;0
1472984168627;0
1473156968627;0
1473329768627;0
1473502568627;0
1473675368627;0
1473848168627;0
1474020968627;0
1474193768627;0
1474366568627;0
1474539368627;0
1474712168627;0
1474884968627;0
1475057768627;0
1475230568627;0
1475403368627;0
1475576168627;0
1475748968627;0
1475921768627;0
1476094568627;0
1476267368627;0
1476440168627;0
1476612968627;0
1476785768627;0
1476958568627;0
1477131368627;0
1477304168627;0
1477476968627;0
1477649768627;0
1477822568627;0
1477995368627;0
1478168168627;0
1478340968627;0
1478513768627;0
1478686568627;0
1478859368627;0
1479032168627;0
1479204968627;0
1479377768627;0
1479550568627;0
1479723368627;0
1479896168627;0
1480068968627;0
1480241768627;0
1480414568627;0
1480587368627;0
1480760168627;0
1480932968627;0
1481105768627;0
1481278568627;0
1481451368627;0
1481624168627;0
1481796968627;0
1481969768627;0
1482142568627;0
1482315368627;0
1482488168627;0
1482660968627;0
1482833768627;0
1483006568627;0
1483179368627;0
1483352168627;0
1483524968627;0
1483697768627;0
1483870568627;0
1484043368627;0
1484216168627;0
1484388968627;0
1484561768627;0
1484734568627;0
1484907368627;0
1485080168627;0
1485252968627;0
1485425768627;0
1485598568627;0
1485771368627;0
1485944168627;0
1486116968627;0
1486289768627;0
1486462568627;0
1486635368627;0
1486808168627;0
1486980968627;0
1487153768627;0
1487326568627;0
1487499368627;0
1487672168627;0
1487844968627;0
1488017768627;0
1488190568627;0
1488363368627;0
1488536168627;0
1488708968627;0
1488881768627;0
1489054568627;0
1489227368627;0
1489400168627;0
1489572968627;0
1489708800000;0.2820999999
1489795200000;0.2557
1489881600000;0.2841
1489968000000;0.2910000002
1490054400000;0.3114999998
1490140800000;0.2902000003
1490227200000;0.2874999996
1490313600000;0.2610000004
1490400000000;0.2684
1490486400000;0.2692999998
1490572800000;0.2903000001
1490659200000;0.2901000002
1490745600000;0.2893999997
1490832000000;0.2883000002
1490918400000;0.2997999998
1491004800000;0.3017000003
1491091200000;0.3048999996
1491177600000;0.3188
1491264000000;0.3172000003
1491350400000;0.3138999998
1491436800000;0.3301999994
1491523200000;0.3307000004
1491609600000;0.3280000004
1491696000000;0.3345999999
1491782400000;0.3352000003
1491868800000;0.3391000004
1491955200000;0.3367999994
1492041600000;0.3267000005
1492128000000;0.3271000005
1492214400000;0.3269999996
1492300800000;0.3269000004
1492387200000;0.3316999993
1492473600000;0.3350999999
1492560000000;0.3376000006
1492646400000;0.3439000002
1492732800000;0.3471000003
1492819200000;0.3446999995
1492905600000;0.3469999996
1492992000000;0.3467000002
1493078400000;0.3512
1493164800000;0.3574000005
1493251200000;0.3703000002
1493337600000;0.3694000001
1493424000000;0.3712000004
1493510400000;0.3755999996
1493596800000;0.3933000008
1493683200000;0.4017000004
1493769600000;0.4126999993
1493856000000;0.4214000005
1493942400000;0.4189000001
1494028800000;0.4293000001
1494115200000;0.4318000001
1494201600000;0.4624000006
1494288000000;0.4716
1494374400000;0.4867999995
1494460800000;0.5053999993
1494547200000;0.4684999996
1494633600000;0.4899999999
1494720000000;0.4924000004
1494806400000;0.4747000008
1494892800000;0.4803999994
1494979200000;0.5003999994
1495065600000;0.5225000008
1495152000000;0.5450000004
1495238400000;0.5667999999
1495324800000;0.567899999
1495411200000;0.5902000002
1495497600000;8.6399999978
1495584000000;6.7900000015
1495670400000;6.4000000046
1495756800000;4.4899999972
1495843200000;4.9200000037
1495929600000;5.2499999973
1496016000000;5.3500000062
1496102400000;5.2599999986
1496188800000;5.5200000026
1496275200000;6.8600000028
1496361600000;12.4600000002
1496448000000;11.9600000057
1496534400000;10.8200000103
1496620800000;9.5999999962
1496707200000;9.7899999955
1496793600000;9.8499999999
1496880000000;10.2500000077
1496966400000;10.7100000057
1497052800000;8.4100000075
1497139200000;9.3699999989
1497225600000;9.8300000014
1497312000000;11.350000005
1497398400000;10.2399999931
1497484800000;10.0600000094
1497571200000;10.2800000085
1497657600000;10.2000000117
1497744000000;8.8900000073
1497830400000;9.6799999996
1497916800000;10.1100000022
1498003200000;10.2800000117
1498089600000;10.8900000139
1498176000000;14.9100000147
1498262400000;14.7599999843
1498348800000;13.2199999991
1498435200000;11.0100000028
1498521600000;14.4700000103
1498608000000;12.9999999923
1498694400000;12.0199999909
1498780800000;10.5600000074
1498867200000;10.0500000044
1498953600000;8.7200000054
1499040000000;9.1299999926
1499126400000;9.6300000061
1499212800000;8.5399999999
1499299200000;9.5800000026
1499385600000;7.789999995
1499472000000;6.6200000016
1499558400000;7.7100000042
1499644800000;5.6500000047
1499731200000;4.7999999963
1499817600000;5.3100000015
1499904000000;4.7199999946
1499990400000;4.5300000047
1500076800000;3.9500000025
1500163200000;3.8100000036
1500249600000;4.3300000025
1500336000000;5.0500000006
1500422400000;6.4299999959
1500508800000;7.9900000062
1500595200000;7.9699999997
1500681600000;7.5499999894
1500768000000;7.2199999994
1500854400000;7.269999998
1500940800000;6.1599999938
1501027200000;6.3099999938
1501113600000;6.2099999977
1501200000000;5.6600000048
1501286400000;5.789999997
1501372800000;5.539999997
1501459200000;6.0000000086
1501545600000;6.4300000058
1501632000000;6.3199999931
1501718400000;7.8499999914
1501804800000;7.940000006
1501891200000;9.2800000112
1501977600000;10.5099999897
1502064000000;13.0699999964
1502150400000;11.8100000056
1502236800000;12.6599999904
1502323200000;16.8199999788
1502409600000;14.9900000248
1502496000000;14.0699999735
1502582400000;15.3500000063
1502668800000;15.4899999744
1502755200000;14.5699999972
1502841600000;14.4399999863
1502928000000;12.9899999885
1503014400000;13.3125628656
1503100800000;11.7685164672
1503187200000;11.1023032658
1503273600000;11.7331212181
1503360000000;11.3645918733
1503446400000;10.6638180448
1503532800000;11.9139828609
1503619200000;12.8187375628
1503705600000;13.3343076159
1503792000000;14.4772400686
1503878400000;15.3926500995
1503964800000;15.9102584712
1504051200000;18.3763262575
1504137600000;17.1519053866
1504224000000;17.4078458096
1504310400000;17.6132406246
1504396800000;17.070210522
1504483200000;15.7569945391
1504569600000;12.8421497922
1504656000000;10.8787773356
1504742400000;11.3268976718
1504828800000;12.0682145996
1504915200000;14.4303887948
1505001600000;13.1613762352
1505088000000;12.7149028742
1505174400000;13.5262340699
1505260800000;14.4151601554
1505347200000;12.3089057044
1505433600000;10.1099596703
1505520000000;8.3050260488
1505606400000;8.495400494
1505692800000;8.2730384729
1505779200000;9.4791763145
1505865600000;9.1910068669
1505952000000;8.8558396675
1506038400000;8.198255203
1506124800000;7.4991658231
1506211200000;7.8722155862
1506297600000;8.0176355733
1506384000000;8.72108263
1506470400000;9.8096421108
1506556800000;9.7253027064
1506643200000;9.7521142877
1506729600000;9.8118156391
1506816000000;10.7178805312
1506902400000;12.1940814171
1506988800000;11.9484360761
1507075200000;11.3916271777
1507161600000;11.7436219458
1507248000000;11.6475891101
1507334400000;12.0116998629
1507420800000;11.7095684966
1507507200000;11.8992874255
1507593600000;11.4143911241
1507680000000;12.0425421201
1507766400000;12.0814865871
1507852800000;11.7220131805
1507939200000;10.7109164202
1508025600000;10.8692738653
1508112000000;10.3143744532
1508198400000;10.5098846339
1508284800000;11.3344957547
1508371200000;11.2919185761
1508457600000;11.8494928948
1508544000000;12.0854751707
1508630400000;10.8405108193
1508716800000;10.6194728153
1508803200000;10.007310927
1508889600000;10.6846636269
1508976000000;10.6542424526
1509062400000;10.6193255614
1509148800000;10.413245028
